Time,Load_kW,PV_kW,Load_pred_kW,PV_pred_kW,GridAvailable,GridRiskLevel,DetectedFaultLabel,DetectedFaultType,F1_PV_Drop_Detected,F2_Load_Spike_Detected,F3_Grid_Outage_Detected,F4_Inverter_Detected,F5_BatteryCapacity_Detected,F6_Communication_Detected,SOC_percent,SOC_Target_percent,PV_to_Load_kW,PV_to_Battery_kW,BatteryPower_kW,Grid_to_Load_kW,Grid_Charge_kW,TotalGridImport_kW,LoadShedding_kW,UnservedLoad_kW,GridChargeAllowed,PVReturnLookAheadActive,GridChargeSuppressedByLookAhead,FaultAwareMode,EmergencyMode,SOC_Alert_Level,Fault_Alert_Type,EMS_Alert_Message,TransferToSlave_Sent_kW,TransferToSlave_Delivered_kW
2026-04-16 06:10:00,0.74,0.35,0.7633113,0.2952396,0,1,1,F3_Grid_Outage,0,0,1,0,0,0,67.7825178179825,80,0.35,0,0.39,0,0,0,0,0,0,0,0,1,0,Normal,Grid Outage,Fault alert: Grid Outage,0,0
2026-04-16 06:14:59,0.65,0.44,0.7689448,0.3744608,0,1,1,F3_Grid_Outage,0,0,1,0,0,0,67.7424083211501,80,0.44,0,0.21,0,0,0,0,0,0,0,0,1,0,Normal,Grid Outage,Fault alert: Grid Outage,0,0
2026-04-16 06:20:00,0.68,0.54,0.71922,0.4860382,0,1,1,F3_Grid_Outage,0,0,1,0,0,0,67.7156686565952,80,0.54,0,0.14,0,0,0,0,0,0,0,0,1,0,Normal,Grid Outage,Fault alert: Grid Outage,0,0
2026-04-16 06:25:00,0.6,0.6,0.7228694,0.6075935,0,1,1,F3_Grid_Outage,0,0,1,0,0,0,67.7156686565952,80,0.6,0,0,0,0,0,0,0,0,0,0,1,0,Normal,Grid Outage,Fault alert: Grid Outage,0,0
2026-04-16 06:30:00,0.67,0.73,0.661768,0.6677749,0,1,1,F3_Grid_Outage,0,0,1,0,0,0,67.7260111768498,80,0.67,0.0599999999999999,0,0,0,0,0,0,0,0,0,1,0,Normal,Grid Outage,Fault alert: Grid Outage,0,0
2026-04-16 06:34:59,0.67,0.75,0.6923953,0.7820588,0,1,1,F3_Grid_Outage,0,0,1,0,0,0,67.739801203856,80,0.67,0.08,0,0,0,0,0,0,0,0,0,1,0,Normal,Grid Outage,Fault alert: Grid Outage,0,0
2026-04-16 06:40:00,0.67,0.75,0.6960738,0.8326626,0,1,1,F3_Grid_Outage,0,0,1,0,0,0,67.7535912308622,80,0.67,0.08,0,0,0,0,0,0,0,0,0,1,0,Normal,Grid Outage,Fault alert: Grid Outage,0,0
2026-04-16 06:45:00,0.72,0.96,0.6965206,0.8279431,0,1,1,F3_Grid_Outage,0,0,1,0,0,0,67.7949613118807,80,0.72,0.24,0,0,0,0,0,0,0,0,0,1,0,Normal,Grid Outage,Fault alert: Grid Outage,0,0
2026-04-16 06:50:00,0.87,1.07,0.736195,0.9525165,0,1,1,F3_Grid_Outage,0,0,1,0,0,0,67.8294363793961,80,0.87,0.2,0,0,0,0,0,0,0,0,0,1,0,Normal,Grid Outage,Fault alert: Grid Outage,0,0
2026-04-16 06:55:00,0.79,1.2,0.8642739,1.045208,0,1,1,F3_Grid_Outage,0,0,1,0,0,0,67.9001102678027,80,0.79,0.41,0,0,0,0,0,0,0,0,0,1,0,Normal,Grid Outage,Fault alert: Grid Outage,0,0
2026-04-16 06:59:59,0.77,1.29,0.8243273,1.150524,0,1,1,F3_Grid_Outage,0,0,1,0,0,0,67.9897454433429,80,0.77,0.52,0,0,0,0,0,0,0,0,0,1,0,Normal,Grid Outage,Fault alert: Grid Outage,0,0
2026-04-16 07:05:00,0.76,1.51,0.813207,1.236452,1,1,0,Normal,0,0,0,0,0,0,68.1190269465257,65,0.76,0.75,0,0,0,0,0,0,0,0,0,0,0,Normal,No Fault,Normal operation,0,0
2026-04-16 07:10:00,0.58,1.68,0.7971203,1.4621,1,1,0,Normal,0,0,0,0,0,0,68.3086398178606,65,0.58,1.1,0,0,0,0,0,0,0,0,0,0,0,Normal,No Fault,Normal operation,0,0
2026-04-16 07:15:00,0.53,1.55,0.6655812,1.709175,1,1,0,Normal,0,0,0,0,0,0,68.4844626621893,65,0.53,1.02,0,0,0,0,0,0,0,0,0,0,0,Normal,No Fault,Normal operation,0,0
2026-04-16 07:19:59,0.51,1.96,0.5982937,1.67651,1,1,0,Normal,0,0,0,0,0,0,68.7344069016762,65,0.51,1.45,0,0,0,0,0,0,0,0,0,0,0,Normal,No Fault,Normal operation,0,0
2026-04-16 07:25:00,0.51,2.23,0.5636992,2.01915,1,1,0,Normal,0,0,0,0,0,0,69.0308924823089,65,0.51,1.72,0,0,0,0,0,0,0,0,0,0,0,Normal,No Fault,Normal operation,0,0
2026-04-16 07:30:00,0.58,2.38,0.5540079,2.332042,1,1,0,Normal,0,0,0,0,0,0,69.3411680899478,65,0.58,1.8,0,0,0,0,0,0,0,0,0,0,0,Normal,No Fault,Normal operation,0,0
2026-04-16 07:35:00,0.58,2.14,0.592482,2.538973,1,1,0,Normal,0,0,0,0,0,0,69.6100736165682,65,0.58,1.56,0,0,0,0,0,0,0,0,0,0,0,Normal,No Fault,Normal operation,0,0
2026-04-16 07:40:00,0.56,2.2,0.6045007,2.391199,1,1,0,Normal,0,0,0,0,0,0,69.8927691701947,65,0.56,1.64,0,0,0,0,0,0,0,0,0,0,0,Normal,No Fault,Normal operation,0,0
2026-04-16 07:44:59,0.57,2.47,0.5964693,2.375089,1,1,0,Normal,0,0,0,0,0,0,70.2202823115913,65,0.57,1.9,0,0,0,0,0,0,0,0,0,0,0,Normal,No Fault,Normal operation,0,0
2026-04-16 07:50:00,0.57,2.56,0.6109337,2.573301,1,1,0,Normal,0,0,0,0,0,0,70.5633092333699,65,0.57,1.99,0,0,0,0,0,0,0,0,0,0,0,Normal,No Fault,Normal operation,0,0
2026-04-16 07:55:00,0.58,2.64,0.6235194,2.669894,1,1,0,Normal,0,0,0,0,0,0,70.9184024287788,65,0.58,2.06,0,0,0,0,0,0,0,0,0,0,0,Normal,No Fault,Normal operation,0,0
2026-04-16 08:00:00,0.57,2.85,0.6329898,2.742599,0,1,1,F3_Grid_Outage,0,0,1,0,0,0,71.3114181984548,80,0.57,2.28,0,0,0,0,0,0,0,0,0,1,0,Normal,Grid Outage,Fault alert: Grid Outage,0,0
2026-04-16 08:04:59,0.57,3.25,0.632035,2.976777,0,1,1,F3_Grid_Outage,0,0,1,0,0,0,71.7733841031615,80,0.57,2.68,0,0,0,0,0,0,0,0,0,1,0,Normal,Grid Outage,Fault alert: Grid Outage,0,0
2026-04-16 08:10:00,0.58,3.17,0.6436477,3.355992,0,1,1,F3_Grid_Outage,0,0,1,0,0,0,72.2198362274864,80,0.58,2.59,0,0,0,0,0,0,0,0,0,1,0,Normal,Grid Outage,Fault alert: Grid Outage,0,0
2026-04-16 08:15:00,0.58,2.73,0.6464885,3.347545,0,1,1,F3_Grid_Outage,0,0,1,0,0,0,72.5904432032773,80,0.58,2.15,0,0,0,0,0,0,0,0,0,1,0,Normal,Grid Outage,Fault alert: Grid Outage,0,0
2026-04-16 08:20:00,0.62,2.48,0.6485361,2.937776,0,1,1,F3_Grid_Outage,0,0,1,0,0,0,72.9110613311708,80,0.62,1.86,0,0,0,0,0,0,0,0,0,1,0,Normal,Grid Outage,Fault alert: Grid Outage,0,0
2026-04-16 08:25:00,0.72,2.61,0.6755419,2.548223,0,1,1,F3_Grid_Outage,0,0,1,0,0,0,73.2368507191916,80,0.72,1.89,0,0,0,0,0,0,0,0,0,1,0,Normal,Grid Outage,Fault alert: Grid Outage,0,0
2026-04-16 08:29:59,0.63,3.11,0.7623441,2.455511,0,1,1,F3_Grid_Outage,0,0,1,0,0,0,73.664341556383,80,0.63,2.48,0,0,0,0,0,0,0,0,0,1,0,Normal,Grid Outage,Fault alert: Grid Outage,0,0
2026-04-16 08:35:00,0.73,2.9,0.7113024,2.831171,0,1,1,F3_Grid_Outage,0,0,1,0,0,0,74.0383960389254,80,0.73,2.17,0,0,0,0,0,0,0,0,0,1,0,Normal,Grid Outage,Fault alert: Grid Outage,0,0
2026-04-16 08:40:00,1.06,2.68,0.7752061,2.683291,0,1,1,F3_Grid_Outage,0,0,1,0,0,0,74.3176440858004,80,1.06,1.62,0,0,0,0,0,0,0,0,0,1,0,Normal,Grid Outage,Fault alert: Grid Outage,0,0
2026-04-16 08:45:00,1.01,4.33,1.079706,2.410371,0,1,1,F3_Grid_Outage,0,0,1,0,0,0,74.8899302065566,80,1.01,3.32,0,0,0,0,0,0,0,0,0,1,0,Normal,Grid Outage,Fault alert: Grid Outage,0,0
2026-04-16 08:49:59,0.84,0.78,1.108461,3.597874,0,1,1,F3_Grid_Outage,0,0,1,0,0,0,74.8784703503188,80,0.78,0,0.0599999999999999,0,0,0,0,0,0,0,0,1,0,Normal,Grid Outage,Fault alert: Grid Outage,0,0
2026-04-16 08:55:00,0.72,0.67,0.958845,0.9333276,0,1,1,F3_Grid_Outage,0,0,1,0,0,0,74.8689204701206,80,0.67,0,0.0499999999999999,0,0,0,0,0,0,0,0,1,0,Normal,Grid Outage,Fault alert: Grid Outage,0,0
2026-04-16 09:00:00,0.75,0.69,0.8524559,0.4861312,0,1,1,F3_Grid_Outage,0,0,1,0,0,0,74.8574606138828,80,0.69,0,0.0600000000000001,0,0,0,0,0,0,0,0,1,0,Normal,Grid Outage,Fault alert: Grid Outage,0,0
2026-04-16 09:05:00,0.74,0.65,0.8387181,0.5240228,0,1,1,F3_Grid_Outage,0,0,1,0,0,0,74.840270829526,80,0.65,0,0.09,0,0,0,0,0,0,0,0,1,0,Normal,Grid Outage,Fault alert: Grid Outage,0,0
2026-04-16 09:10:00,0.75,0.71,0.8384236,0.4918368,0,1,1,F3_Grid_Outage,0,0,1,0,0,0,74.8326309253675,80,0.71,0,0.04,0,0,0,0,0,0,0,0,1,0,Normal,Grid Outage,Fault alert: Grid Outage,0,0
2026-04-16 09:14:59,0.7,0.66,0.8358663,0.553588,0,1,1,F3_Grid_Outage,0,0,1,0,0,0,74.8249910212089,80,0.66,0,0.0399999999999999,0,0,0,0,0,0,0,0,1,0,Normal,Grid Outage,Fault alert: Grid Outage,0,0
2026-04-16 09:20:00,0.71,0.68,0.7886627,0.5943441,0,1,1,F3_Grid_Outage,0,0,1,0,0,0,74.81926109309,80,0.68,0,0.0299999999999999,0,0,0,0,0,0,0,0,1,0,Normal,Grid Outage,Fault alert: Grid Outage,0,0
2026-04-16 09:25:00,0.73,0.78,0.8069106,0.6430798,0,1,1,F3_Grid_Outage,0,0,1,0,0,0,74.8278798599689,80,0.73,0.05,0,0,0,0,0,0,0,0,0,1,0,Normal,Grid Outage,Fault alert: Grid Outage,0,0
2026-04-16 09:30:00,0.73,0.65,0.8186105,0.7061405,0,1,1,F3_Grid_Outage,0,0,1,0,0,0,74.8126000516518,80,0.65,0,0.08,0,0,0,0,0,0,0,0,1,0,Normal,Grid Outage,Fault alert: Grid Outage,0,0
2026-04-16 09:34:59,0.74,0.63,0.8200516,0.6696239,0,1,1,F3_Grid_Outage,0,0,1,0,0,0,74.7915903152158,80,0.63,0,0.11,0,0,0,0,0,0,0,0,1,0,Normal,Grid Outage,Fault alert: Grid Outage,0,0
2026-04-16 09:40:00,0.72,0.75,0.8070954,0.6685852,0,1,1,F3_Grid_Outage,0,0,1,0,0,0,74.7967615753431,80,0.72,0.03,0,0,0,0,0,0,0,0,0,1,0,Normal,Grid Outage,Fault alert: Grid Outage,0,0
2026-04-16 09:45:00,0.66,0.68,0.7924026,0.7129102,0,1,1,F3_Grid_Outage,0,0,1,0,0,0,74.8002090820947,80,0.66,0.02,0,0,0,0,0,0,0,0,0,1,0,Normal,Grid Outage,Fault alert: Grid Outage,0,0
2026-04-16 09:50:00,0.68,0.56,0.7539616,0.7055398,0,1,1,F3_Grid_Outage,0,0,1,0,0,0,74.777289369619,80,0.56,0,0.12,0,0,0,0,0,0,0,0,1,0,Normal,Grid Outage,Fault alert: Grid Outage,0,0
2026-04-16 09:55:00,0.69,0.69,0.7708981,0.5975624,0,1,1,F3_Grid_Outage,0,0,1,0,0,0,74.777289369619,80,0.69,0,0,0,0,0,0,0,0,0,0,1,0,Normal,Grid Outage,Fault alert: Grid Outage,0,0
2026-04-16 09:59:59,0.71,0.81,0.7704937,0.614274,0,1,1,F3_Grid_Outage,0,0,1,0,0,0,74.7945269033768,80,0.71,0.1,0,0,0,0,0,0,0,0,0,1,0,Normal,Grid Outage,Fault alert: Grid Outage,0,0
2026-04-16 10:05:00,0.71,0.73,0.7889352,0.6339977,0,1,1,F3_Grid_Outage,0,0,1,0,0,0,74.7979744101283,80,0.71,0.02,0,0,0,0,0,0,0,0,0,1,0,Normal,Grid Outage,Fault alert: Grid Outage,0,0
2026-04-16 10:10:00,0.72,0.59,0.8002716,0.5920628,0,1,1,F3_Grid_Outage,0,0,1,0,0,0,74.773144721613,80,0.59,0,0.13,0,0,0,0,0,0,0,0,1,0,Normal,Grid Outage,Fault alert: Grid Outage,0,0
2026-04-16 10:15:00,0.72,0.62,0.8154995,0.5336739,0,1,1,F3_Grid_Outage,0,0,1,0,0,0,74.7540449612167,80,0.62,0,0.1,0,0,0,0,0,0,0,0,1,0,Normal,Grid Outage,Fault alert: Grid Outage,0,0
2026-04-16 10:19:59,0.71,0.62,0.8179138,0.5379561,0,1,1,F3_Grid_Outage,0,0,1,0,0,0,74.7368551768599,80,0.62,0,0.09,0,0,0,0,0,0,0,0,1,0,Normal,Grid Outage,Fault alert: Grid Outage,0,0
2026-04-16 10:25:00,0.72,0.63,0.8134833,0.5501009,0,1,1,F3_Grid_Outage,0,0,1,0,0,0,74.7196653925032,80,0.63,0,0.09,0,0,0,0,0,0,0,0,1,0,Normal,Grid Outage,Fault alert: Grid Outage,0,0
2026-04-16 10:30:00,0.72,0.79,0.8147585,0.5488091,0,1,1,F3_Grid_Outage,0,0,1,0,0,0,74.7317316661336,80,0.72,0.0700000000000001,0,0,0,0,0,0,0,0,0,1,0,Normal,Grid Outage,Fault alert: Grid Outage,0,0
2026-04-16 10:35:00,0.69,0.78,0.8028376,0.5957747,0,1,1,F3_Grid_Outage,0,0,1,0,0,0,74.7472454465156,80,0.69,0.0900000000000001,0,0,0,0,0,0,0,0,0,1,0,Normal,Grid Outage,Fault alert: Grid Outage,0,0
2026-04-16 10:40:00,0.71,0.54,0.7718275,0.5778686,0,1,1,F3_Grid_Outage,0,0,1,0,0,0,74.7147758538417,80,0.54,0,0.17,0,0,0,0,0,0,0,0,1,0,Normal,Grid Outage,Fault alert: Grid Outage,0,0
2026-04-16 10:44:59,0.73,0.69,0.778049,0.4697909,0,1,1,F3_Grid_Outage,0,0,1,0,0,0,74.7071359496832,80,0.69,0,0.04,0,0,0,0,0,0,0,0,1,0,Normal,Grid Outage,Fault alert: Grid Outage,0,0
2026-04-16 10:50:00,0.73,0.76,0.7916063,0.5318948,0,1,1,F3_Grid_Outage,0,0,1,0,0,0,74.7123072098105,80,0.73,0.03,0,0,0,0,0,0,0,0,0,1,0,Normal,Grid Outage,Fault alert: Grid Outage,0,0
2026-04-16 10:55:00,0.72,0.66,0.8007393,0.5413436,0,1,1,F3_Grid_Outage,0,0,1,0,0,0,74.7008473535727,80,0.66,0,0.0599999999999999,0,0,0,0,0,0,0,0,1,0,Normal,Grid Outage,Fault alert: Grid Outage,0,0
2026-04-16 11:00:00,0.63,0.13,0.7904069,0.4955454,1,1,0,Normal,0,0,0,0,0,0,74.6053485515909,65,0.13,0,0.5,0,0,0,0,0,0,0,0,0,0,Normal,No Fault,Normal operation,0,0
2026-04-16 11:04:59,0.58,0.47,0.7187001,0.3415368,1,1,0,Normal,0,0,0,0,0,0,74.5843388151549,65,0.47,0,0.11,0,0,0,0,0,0,0,0,0,0,Normal,No Fault,Normal operation,0,0
2026-04-16 11:10:00,0.58,0.06,0.6686065,0.7398533,1,1,0,Normal,0,0,0,0,0,0,74.4850200610938,65,0.06,0,0.52,0,0,0,0,0,0,0,0,0,0,Normal,No Fault,Normal operation,0,0
2026-04-16 11:15:00,0.58,0.23,0.6491752,0.7037317,1,1,0,Normal,0,0,0,0,0,0,74.4181708997066,65,0.23,0,0.35,0,0,0,0,0,0,0,0,0,0,Normal,No Fault,Normal operation,0,0
2026-04-16 11:20:00,0.63,0.33,0.6505262,0.7060527,1,1,0,Normal,0,0,0,0,0,0,74.3608716185175,65,0.33,0,0.3,0,0,0,0,0,0,0,0,0,0,Normal,No Fault,Normal operation,0,0
2026-04-16 11:25:00,0.63,0.49,0.6885316,0.649665,1,1,0,Normal,0,0,0,0,0,0,74.3341319539626,65,0.49,0,0.14,0,0,0,0,0,0,0,0,0,0,Normal,No Fault,Normal operation,0,0
2026-04-16 11:29:59,0.64,0.51,0.691198,0.654591,1,1,0,Normal,0,0,0,0,0,0,74.3093022654473,65,0.51,0,0.13,0,0,0,0,0,0,0,0,0,0,Normal,No Fault,Normal operation,0,0
2026-04-16 11:35:00,0.63,0.46,0.6994251,0.6300423,1,1,0,Normal,0,0,0,0,0,0,74.2768326727735,65,0.46,0,0.17,0,0,0,0,0,0,0,0,0,0,Normal,No Fault,Normal operation,0,0
2026-04-16 11:40:00,0.62,0.39,0.6914635,0.5903813,1,1,0,Normal,0,0,0,0,0,0,74.2329032238619,65,0.39,0,0.23,0,0,0,0,0,0,0,0,0,0,Normal,No Fault,Normal operation,0,0
2026-04-16 11:45:00,0.47,0.28,0.681407,0.5541226,1,1,0,Normal,0,0,0,0,0,0,74.1966136791088,65,0.28,0,0.19,0,0,0,0,0,0,0,0,0,0,Normal,No Fault,Normal operation,0,0
2026-04-16 11:49:59,0.47,0.31,0.5669727,0.5193717,1,1,0,Normal,0,0,0,0,0,0,74.1660540624746,65,0.31,0,0.16,0,0,0,0,0,0,0,0,0,0,Normal,No Fault,Normal operation,0,0
2026-04-16 11:55:00,0.48,0.32,0.5463977,0.5277339,1,1,0,Normal,0,0,0,0,0,0,74.1354944458404,65,0.32,0,0.16,0,0,0,0,0,0,0,0,0,0,Normal,No Fault,Normal operation,0,0
2026-04-16 12:00:00,0.47,0.4,0.5464646,0.5339028,0,1,1,F3_Grid_Outage,0,0,1,0,0,0,74.122124613563,80,0.4,0,0.07,0,0,0,0,0,0,0,0,1,0,Normal,Grid Outage,Fault alert: Grid Outage,0,0
2026-04-16 12:05:00,0.48,0.3,0.5472304,0.5812256,0,1,1,F3_Grid_Outage,0,0,1,0,0,0,74.0877450448495,80,0.3,0,0.18,0,0,0,0,0,0,0,0,1,0,Normal,Grid Outage,Fault alert: Grid Outage,0,0
2026-04-16 12:10:00,0.47,0.37,0.5552161,0.5654159,0,1,1,F3_Grid_Outage,0,0,1,0,0,0,74.0686452844532,80,0.37,0,0.1,0,0,0,0,0,0,0,0,1,0,Normal,Grid Outage,Fault alert: Grid Outage,0,0
2026-04-16 12:14:59,0.47,0.28,0.559031,0.598689,0,1,1,F3_Grid_Outage,0,0,1,0,0,0,74.0323557397001,80,0.28,0,0.19,0,0,0,0,0,0,0,0,1,0,Normal,Grid Outage,Fault alert: Grid Outage,0,0
2026-04-16 12:20:00,0.46,0.31,0.5592691,0.5681146,0,1,1,F3_Grid_Outage,0,0,1,0,0,0,74.0037060991055,80,0.31,0,0.15,0,0,0,0,0,0,0,0,1,0,Normal,Grid Outage,Fault alert: Grid Outage,0,0
2026-04-16 12:25:00,0.47,0.3,0.5495151,0.5844902,0,1,1,F3_Grid_Outage,0,0,1,0,0,0,73.9712365064317,80,0.3,0,0.17,0,0,0,0,0,0,0,0,1,0,Normal,Grid Outage,Fault alert: Grid Outage,0,0
2026-04-16 12:30:00,0.43,0.32,0.5472119,0.5873161,0,1,1,F3_Grid_Outage,0,0,1,0,0,0,73.9502267699957,80,0.32,0,0.11,0,0,0,0,0,0,0,0,1,0,Normal,Grid Outage,Fault alert: Grid Outage,0,0
2026-04-16 12:34:59,0.42,0.22,0.5157216,0.6084388,0,1,1,F3_Grid_Outage,0,0,1,0,0,0,73.912027249203,80,0.22,0,0.2,0,0,0,0,0,0,0,0,1,0,Normal,Grid Outage,Fault alert: Grid Outage,0,0
2026-04-16 12:40:00,0.42,0.22,0.5053547,0.5755466,0,1,1,F3_Grid_Outage,0,0,1,0,0,0,73.8738277284103,80,0.22,0,0.2,0,0,0,0,0,0,0,0,1,0,Normal,Grid Outage,Fault alert: Grid Outage,0,0
2026-04-16 12:45:00,0.48,0.3,0.5023787,0.5834025,0,1,1,F3_Grid_Outage,0,0,1,0,0,0,73.8394481596968,80,0.3,0,0.18,0,0,0,0,0,0,0,0,1,0,Normal,Grid Outage,Fault alert: Grid Outage,0,0
2026-04-16 12:50:00,0.53,0.81,0.5466682,0.6339427,0,1,1,F3_Grid_Outage,0,0,1,0,0,0,73.8877132542184,80,0.53,0.28,0,0,0,0,0,0,0,0,0,1,0,Normal,Grid Outage,Fault alert: Grid Outage,0,0
2026-04-16 12:55:00,0.5,0.29,0.593656,0.8460256,0,1,1,F3_Grid_Outage,0,0,1,0,0,0,73.8476037573861,80,0.29,0,0.21,0,0,0,0,0,0,0,0,1,0,Normal,Grid Outage,Fault alert: Grid Outage,0,0
2026-04-16 12:59:59,0.5,0.54,0.5715953,0.6207138,0,1,1,F3_Grid_Outage,0,0,1,0,0,0,73.8544987708892,80,0.5,0.04,0,0,0,0,0,0,0,0,0,1,0,Normal,Grid Outage,Fault alert: Grid Outage,0,0
2026-04-16 13:05:00,0.5,0.55,0.5677075,0.7393632,0,1,1,F3_Grid_Outage,0,0,1,0,0,0,73.863117537768,80,0.5,0.05,0,0,0,0,0,0,0,0,0,1,0,Normal,Grid Outage,Fault alert: Grid Outage,0,0
2026-04-16 13:10:00,0.51,0.47,0.5695012,0.762041,0,1,1,F3_Grid_Outage,0,0,1,0,0,0,73.8554776336095,80,0.47,0,0.04,0,0,0,0,0,0,0,0,1,0,Normal,Grid Outage,Fault alert: Grid Outage,0,0
2026-04-16 13:15:00,0.52,0.55,0.5872616,0.7221216,0,1,1,F3_Grid_Outage,0,0,1,0,0,0,73.8606488937368,80,0.52,0.03,0,0,0,0,0,0,0,0,0,1,0,Normal,Grid Outage,Fault alert: Grid Outage,0,0
2026-04-16 13:19:59,0.74,0.94,0.6038185,0.7527862,0,1,1,F3_Grid_Outage,0,0,1,0,0,0,73.8951239612522,80,0.74,0.2,0,0,0,0,0,0,0,0,0,1,0,Normal,Grid Outage,Fault alert: Grid Outage,0,0
2026-04-16 13:25:00,0.74,0.94,0.7898696,0.9443458,0,1,1,F3_Grid_Outage,0,0,1,0,0,0,73.9295990287676,80,0.74,0.2,0,0,0,0,0,0,0,0,0,1,0,Normal,Grid Outage,Fault alert: Grid Outage,0,0
